sequence,price,volume,side,time
4719238971,13284.93000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238973,13285.07000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238975,13285.22000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238977,13285.78000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238979,13286.41000000,0.11341730,sell,2017-12-30T19:32:09.361000Z
4719239519,13279.99000000,0.00010000,sell,2017-12-30T19:32:14.233000Z
4719239521,13279.99000000,0.00100000,sell,2017-12-30T19:32:14.233000Z
4719239523,13285.70000000,0.00640859,sell,2017-12-30T19:32:14.233000Z
4719240032,13280.00000000,0.00289186,sell,2017-12-30T19:32:19.439000Z
4719240236,13279.99000000,0.00515000,sell,2017-12-30T19:32:20.045000Z
4719240238,13279.99000000,1.79359140,sell,2017-12-30T19:32:20.045000Z
4719240240,13280.00000000,0.59710814,sell,2017-12-30T19:32:20.045000Z
4719240242,13281.16000000,0.20033795,sell,2017-12-30T19:32:20.045000Z
4719240244,13285.68000000,0.00250360,sell,2017-12-30T19:32:20.045000Z
4719240246,13285.69000000,0.00010000,sell,2017-12-30T19:32:20.045000Z
4719240248,13286.31000000,0.01200000,sell,2017-12-30T19:32:20.045000Z
4719240250,13286.41000000,0.07299071,sell,2017-12-30T19:32:20.045000Z
4719240252,13288.02000000,0.20000000,sell,2017-12-30T19:32:20.045000Z
4719240254,13289.00000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240256,13289.00000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240258,13289.00000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240260,13289.00000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240262,13289.00000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240264,13289.00000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240266,13289.00000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240268,13289.00000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240270,13289.00000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240272,13289.00000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240274,13289.00000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240276,13289.00000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240278,13289.00000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240280,13289.00000000,0.10137500,sell,2017-12-30T19:32:20.045000Z
4719240282,13289.00000000,0.10137500,sell,2017-12-30T19:32:20.045000Z
4719240284,13289.00000000,0.00569500,sell,2017-12-30T19:32:20.045000Z
4719240286,13289.00000000,0.00569500,sell,2017-12-30T19:32:20.045000Z
4719240288,13289.00000000,0.00569500,sell,2017-12-30T19:32:20.045000Z
4719240290,13289.00000000,0.02279000,sell,2017-12-30T19:32:20.045000Z
4719240292,13289.00000000,0.02279000,sell,2017-12-30T19:32:20.045000Z
4719240294,13289.00000000,0.02279000,sell,2017-12-30T19:32:20.045000Z
4719240296,13289.01000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240298,13289.01000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240300,13289.01000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240302,13289.01000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240304,13289.01000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240306,13289.01000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240308,13289.47000000,0.00569500,sell,2017-12-30T19:32:20.045000Z
4719240310,13290.00000000,0.02000000,sell,2017-12-30T19:32:20.045000Z
4719240312,13290.00000000,0.10000000,sell,2017-12-30T19:32:20.045000Z
4719240314,13295.21000000,1.40000000,sell,2017-12-30T19:32:20.045000Z
4719240316,13295.69000000,0.20000000,sell,2017-12-30T19:32:20.045000Z
4719240318,13296.00000000,0.30000000,sell,2017-12-30T19:32:20.045000Z
4719240320,13296.30000000,0.02279400,sell,2017-12-30T19:32:20.045000Z
4719240322,13296.99000000,0.00110000,sell,2017-12-30T19:32:20.045000Z
4719240324,13296.99000000,0.00935862,sell,2017-12-30T19:32:20.045000Z
4719240326,13297.00000000,0.15699765,sell,2017-12-30T19:32:20.045000Z
4719240328,13297.00000000,0.01000000,sell,2017-12-30T19:32:20.045000Z
4719240330,13297.00000000,0.70000000,sell,2017-12-30T19:32:20.045000Z
4719240332,13297.20000000,0.30089800,sell,2017-12-30T19:32:20.045000Z
4719240334,13297.20000000,0.46744490,sell,2017-12-30T19:32:20.045000Z
4719240336,13297.72000000,1.00000000,sell,2017-12-30T19:32:20.045000Z
4719240338,13298.98000000,0.00500000,sell,2017-12-30T19:32:20.045000Z
4719240340,13299.80000000,1.10340283,sell,2017-12-30T19:32:20.045000Z
4719240342,13299.98000000,0.01200000,sell,2017-12-30T19:32:20.045000Z
4719240344,13299.98000000,0.02000000,sell,2017-12-30T19:32:20.045000Z
4719240346,13299.98000000,1.00000000,sell,2017-12-30T19:32:20.045000Z
4719240348,13299.99000000,2.94362002,sell,2017-12-30T19:32:20.045000Z
4719240350,13299.99000000,0.50000000,sell,2017-12-30T19:32:20.045000Z
4719240352,13299.99000000,50.00000000,sell,2017-12-30T19:32:20.045000Z
4719240354,13299.99000000,9.63791618,sell,2017-12-30T19:32:20.045000Z
4719240758,13287.62000000,0.15014069,sell,2017-12-30T19:32:21.280000Z
4719240957,13296.98000000,0.00110000,sell,2017-12-30T19:32:21.893000Z
4719240959,13296.98000000,0.01000000,sell,2017-12-30T19:32:21.893000Z
4719240961,13299.97000000,0.00060000,sell,2017-12-30T19:32:21.893000Z
4719240963,13299.98000000,0.01989978,sell,2017-12-30T19:32:21.893000Z
4719240968,13299.98000000,0.02677331,sell,2017-12-30T19:32:21.928000Z
4719240975,13299.98000000,0.02162691,sell,2017-12-30T19:32:21.936000Z
4719241149,13296.98000000,0.01500000,buy,2017-12-30T19:32:22.786000Z
4719241633,13299.97000000,0.02066000,buy,2017-12-30T19:32:24.626000Z
4719241635,13299.97000000,0.02066000,buy,2017-12-30T19:32:24.626000Z
4719241637,13299.97000000,0.02066000,buy,2017-12-30T19:32:24.626000Z
4719241639,13299.97000000,0.02066000,buy,2017-12-30T19:32:24.626000Z
4719241641,13299.97000000,0.02066000,buy,2017-12-30T19:32:24.626000Z
4719241643,13299.97000000,0.02066000,buy,2017-12-30T19:32:24.626000Z
4719241645,13299.97000000,0.02066000,buy,2017-12-30T19:32:24.626000Z
4719241647,13299.97000000,0.02066000,buy,2017-12-30T19:32:24.626000Z
4719241649,13299.97000000,0.02066000,buy,2017-12-30T19:32:24.626000Z
4719241651,13299.97000000,0.01406000,buy,2017-12-30T19:32:24.626000Z
4719242250,13299.98000000,0.12000000,sell,2017-12-30T19:32:26.952000Z
4719242252,13299.98000000,0.06700000,sell,2017-12-30T19:32:26.952000Z
4719242254,13299.98000000,0.00360000,sell,2017-12-30T19:32:26.952000Z
4719242256,13299.99000000,0.51078936,sell,2017-12-30T19:32:26.952000Z
4719242258,13299.99000000,0.91041064,sell,2017-12-30T19:32:26.952000Z
4719242463,13299.97000000,0.00660000,buy,2017-12-30T19:32:27.877000Z
4719242465,13299.97000000,0.02066000,buy,2017-12-30T19:32:27.877000Z
4719242467,13299.97000000,0.02066000,buy,2017-12-30T19:32:27.877000Z
4719242469,13299.97000000,0.02066000,buy,2017-12-30T19:32:27.877000Z
4719242471,13299.97000000,0.02066000,buy,2017-12-30T19:32:27.877000Z
4719242473,13299.97000000,0.02066000,buy,2017-12-30T19:32:27.877000Z
4719242475,13299.97000000,0.02066000,buy,2017-12-30T19:32:27.877000Z
4719242477,13299.97000000,0.02066000,buy,2017-12-30T19:32:27.877000Z
4719242479,13299.97000000,0.02066000,buy,2017-12-30T19:32:27.877000Z
4719242481,13299.97000000,0.02066000,buy,2017-12-30T19:32:27.877000Z
4719242483,13299.97000000,0.00746000,buy,2017-12-30T19:32:27.877000Z
4719243227,13299.97000000,0.01320000,buy,2017-12-30T19:32:30.922000Z
4719243229,13299.97000000,0.02066100,buy,2017-12-30T19:32:30.922000Z
4719243231,13299.97000000,0.02066100,buy,2017-12-30T19:32:30.922000Z
4719243233,13299.97000000,0.02066100,buy,2017-12-30T19:32:30.922000Z
4719243235,13299.97000000,0.02066100,buy,2017-12-30T19:32:30.922000Z
4719243237,13299.97000000,0.02066100,buy,2017-12-30T19:32:30.922000Z
4719243239,13299.97000000,0.02066100,buy,2017-12-30T19:32:30.922000Z
4719243241,13299.97000000,0.01097500,buy,2017-12-30T19:32:30.922000Z
4719243243,13299.97000000,0.01097500,buy,2017-12-30T19:32:30.922000Z
4719243245,13299.97000000,0.02066100,buy,2017-12-30T19:32:30.922000Z
4719243247,13299.97000000,0.01097500,buy,2017-12-30T19:32:30.922000Z
4719243249,13299.97000000,0.00924800,buy,2017-12-30T19:32:30.922000Z
4719243599,13299.97000000,0.00172700,buy,2017-12-30T19:32:32.369000Z
4719243601,13299.97000000,0.01097500,buy,2017-12-30T19:32:32.369000Z
4719243603,13299.97000000,0.01097500,buy,2017-12-30T19:32:32.369000Z
4719243605,13299.97000000,0.01097500,buy,2017-12-30T19:32:32.369000Z
4719243607,13299.97000000,0.01097500,buy,2017-12-30T19:32:32.369000Z
4719243609,13299.97000000,0.01097500,buy,2017-12-30T19:32:32.369000Z
4719243611,13299.97000000,0.01097500,buy,2017-12-30T19:32:32.369000Z
4719243613,13299.97000000,0.01097500,buy,2017-12-30T19:32:32.369000Z
4719243615,13299.97000000,0.01097500,buy,2017-12-30T19:32:32.369000Z
4719243617,13299.97000000,0.01097500,buy,2017-12-30T19:32:32.369000Z
4719243619,13299.97000000,0.01097500,buy,2017-12-30T19:32:32.369000Z
4719243621,13299.97000000,0.01097500,buy,2017-12-30T19:32:32.369000Z
4719243623,13299.97000000,0.01097500,buy,2017-12-30T19:32:32.369000Z
4719243625,13299.97000000,0.01097500,buy,2017-12-30T19:32:32.369000Z
4719243627,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243629,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243631,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243633,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243635,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243637,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243639,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243641,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243643,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243645,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243647,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243649,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243651,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243653,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243655,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243657,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243659,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243661,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243663,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243665,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243667,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243669,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243671,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243673,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243675,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243677,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243679,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243681,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243683,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243685,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243687,13299.97000000,0.02069100,buy,2017-12-30T19:32:32.369000Z
4719243689,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243691,13299.97000000,0.00017700,buy,2017-12-30T19:32:32.369000Z
4719243693,13299.97000000,0.30000000,buy,2017-12-30T19:32:32.369000Z
4719243695,13299.97000000,0.00187800,buy,2017-12-30T19:32:32.369000Z
4719243697,13299.97000000,0.00187800,buy,2017-12-30T19:32:32.369000Z
4719243699,13299.97000000,0.00187800,buy,2017-12-30T19:32:32.369000Z
4719243701,13299.97000000,0.00187800,buy,2017-12-30T19:32:32.369000Z
4719243703,13299.97000000,0.00187800,buy,2017-12-30T19:32:32.369000Z
4719243705,13299.97000000,0.00187800,buy,2017-12-30T19:32:32.369000Z
4719243707,13299.97000000,0.00187800,buy,2017-12-30T19:32:32.369000Z
4719243709,13299.97000000,0.00187800,buy,2017-12-30T19:32:32.369000Z
4719243711,13299.97000000,0.00187800,buy,2017-12-30T19:32:32.369000Z
4719243713,13299.97000000,0.00187800,buy,2017-12-30T19:32:32.369000Z
4719243715,13299.97000000,0.00187800,buy,2017-12-30T19:32:32.369000Z
4719243717,13299.97000000,0.02066000,buy,2017-12-30T19:32:32.369000Z
4719243719,13299.97000000,0.01033000,buy,2017-12-30T19:32:32.369000Z
4719243721,13299.97000000,0.01033000,buy,2017-12-30T19:32:32.369000Z
4719243723,13296.65000000,0.12399200,buy,2017-12-30T19:32:32.369000Z
4719243725,13296.65000000,0.02066500,buy,2017-12-30T19:32:32.369000Z
4719243727,13296.65000000,0.00344400,buy,2017-12-30T19:32:32.369000Z
4719243729,13296.65000000,0.00344400,buy,2017-12-30T19:32:32.369000Z
4719243731,13296.65000000,0.00344400,buy,2017-12-30T19:32:32.369000Z
4719243733,13296.65000000,0.04133500,buy,2017-12-30T19:32:32.369000Z
4719243735,13296.65000000,0.00344400,buy,2017-12-30T19:32:32.369000Z
4719243737,13296.65000000,0.00344400,buy,2017-12-30T19:32:32.369000Z
4719243739,13296.65000000,0.00344400,buy,2017-12-30T19:32:32.369000Z
4719243741,13296.65000000,0.02066600,buy,2017-12-30T19:32:32.369000Z
4719243743,13296.65000000,0.02066600,buy,2017-12-30T19:32:32.369000Z
4719243745,13296.65000000,0.00616326,buy,2017-12-30T19:32:32.369000Z
4719243897,13299.95000000,0.04000000,sell,2017-12-30T19:32:32.837000Z
4719243899,13299.96000000,0.01400000,sell,2017-12-30T19:32:32.837000Z
4719243901,13299.98000000,0.00346000,sell,2017-12-30T19:32:32.837000Z
4719243903,13299.98000000,0.00010000,sell,2017-12-30T19:32:32.837000Z
4719243905,13299.98000000,0.00040000,sell,2017-12-30T19:32:32.837000Z
4719243907,13300.00000000,0.02000000,sell,2017-12-30T19:32:32.837000Z
4719243909,13300.00000000,0.01070000,sell,2017-12-30T19:32:32.837000Z
4719243911,13300.00000000,0.01500000,sell,2017-12-30T19:32:32.837000Z
4719243913,13300.00000000,0.33000000,sell,2017-12-30T19:32:32.837000Z
4719243915,13300.00000000,0.12884371,sell,2017-12-30T19:32:32.837000Z
4719244175,13296.65000000,0.00000010,buy,2017-12-30T19:32:33.424000Z
4719244332,13296.65000000,0.05583364,buy,2017-12-30T19:32:33.986000Z
4719244334,13296.65000000,0.05166500,buy,2017-12-30T19:32:33.986000Z
4719244336,13296.65000000,0.00014800,buy,2017-12-30T19:32:33.986000Z
4719244338,13296.65000000,0.00014800,buy,2017-12-30T19:32:33.986000Z
4719244340,13296.65000000,0.03164400,buy,2017-12-30T19:32:33.986000Z
4719244342,13296.65000000,0.00014800,buy,2017-12-30T19:32:33.986000Z
4719244344,13296.65000000,0.00014800,buy,2017-12-30T19:32:33.986000Z
4719244346,13296.65000000,0.00014800,buy,2017-12-30T19:32:33.986000Z
4719244348,13296.65000000,0.00014800,buy,2017-12-30T19:32:33.986000Z
4719244350,13296.65000000,0.00014800,buy,2017-12-30T19:32:33.986000Z
4719244352,13296.65000000,0.00014800,buy,2017-12-30T19:32:33.986000Z
4719244354,13296.65000000,0.00548900,buy,2017-12-30T19:32:33.986000Z
4719244356,13296.65000000,0.00014800,buy,2017-12-30T19:32:33.986000Z
4719244358,13296.65000000,0.00014800,buy,2017-12-30T19:32:33.986000Z
4719244360,13296.65000000,0.02196400,buy,2017-12-30T19:32:33.986000Z
4719244362,13296.65000000,0.01097700,buy,2017-12-30T19:32:33.986000Z
4719244364,13296.65000000,0.00548900,buy,2017-12-30T19:32:33.986000Z
4719244366,13296.65000000,0.00823300,buy,2017-12-30T19:32:33.986000Z
4719244368,13296.65000000,0.00722536,buy,2017-12-30T19:32:33.986000Z
4719245411,13296.65000000,0.01473064,buy,2017-12-30T19:32:37.156000Z
4719245413,13296.65000000,0.00823300,buy,2017-12-30T19:32:37.156000Z
4719245415,13296.65000000,0.01097800,buy,2017-12-30T19:32:37.156000Z
4719245417,13296.65000000,0.01098000,buy,2017-12-30T19:32:37.156000Z
4719245419,13296.65000000,0.01097800,buy,2017-12-30T19:32:37.156000Z
4719245421,13296.65000000,0.01097800,buy,2017-12-30T19:32:37.156000Z
4719245937,13295.41000000,0.02000000,sell,2017-12-30T19:32:39.088000Z
4719245964,13295.63000000,0.01500000,sell,2017-12-30T19:32:39.166000Z
4719245966,13295.70000000,0.02251244,sell,2017-12-30T19:32:39.166000Z
4719246977,13295.20000000,0.01834150,sell,2017-12-30T19:32:44.231000Z
4719246979,13295.20000000,0.01100000,sell,2017-12-30T19:32:44.231000Z
4719246981,13295.70000000,0.11060992,sell,2017-12-30T19:32:44.231000Z
4719246983,13300.00000000,0.15644858,sell,2017-12-30T19:32:44.231000Z
4719247226,13295.69000000,0.01200000,sell,2017-12-30T19:32:45.249000Z
4719247228,13295.70000000,1.05651080,sell,2017-12-30T19:32:45.249000Z
4719247230,13300.00000000,0.03885345,sell,2017-12-30T19:32:45.249000Z
4719247232,13300.00000000,0.43431839,sell,2017-12-30T19:32:45.249000Z
4719247234,13300.00000000,0.64684700,sell,2017-12-30T19:32:45.249000Z
4719247236,13300.00000000,0.01987400,sell,2017-12-30T19:32:45.249000Z
4719247238,13300.00000000,0.05000000,sell,2017-12-30T19:32:45.249000Z
4719247240,13300.00000000,0.10000000,sell,2017-12-30T19:32:45.249000Z
4719247242,13300.00000000,0.37429027,sell,2017-12-30T19:32:45.249000Z
4719247244,13300.00000000,0.13650000,sell,2017-12-30T19:32:45.249000Z
4719247246,13300.00000000,0.00023122,sell,2017-12-30T19:32:45.249000Z
4719247248,13300.00000000,0.06440000,sell,2017-12-30T19:32:45.249000Z
4719247250,13300.00000000,2.07911591,sell,2017-12-30T19:32:45.249000Z
4719247356,13299.00000000,0.01299705,sell,2017-12-30T19:32:45.692000Z
4719247526,13298.99000000,0.01300000,sell,2017-12-30T19:32:46.262000Z
4719247528,13299.00000000,0.28366416,sell,2017-12-30T19:32:46.262000Z
4719247842,13298.99000000,0.01300000,sell,2017-12-30T19:32:47.513000Z
4719247844,13299.00000000,0.46047831,sell,2017-12-30T19:32:47.513000Z
4719248356,13299.00000000,0.01753871,sell,2017-12-30T19:32:49.371000Z
4719248962,13295.19000000,0.00136000,buy,2017-12-30T19:32:51.452000Z
4719248964,13295.18000000,0.00016829,buy,2017-12-30T19:32:51.452000Z
4719248966,13295.00000000,0.02000000,buy,2017-12-30T19:32:51.452000Z
4719248968,13290.00000000,0.02000000,buy,2017-12-30T19:32:51.452000Z
4719248970,13280.01000000,0.74524514,buy,2017-12-30T19:32:51.452000Z
4719249581,13299.00000000,0.00038478,sell,2017-12-30T19:32:53.489000Z
4719249712,13299.00000000,0.18751527,sell,2017-12-30T19:32:54.427000Z
4719249885,13299.00000000,0.01500122,sell,2017-12-30T19:32:55.346000Z
4719250098,13290.01000000,0.00110000,buy,2017-12-30T19:32:56.279000Z
4719250100,13280.01000000,0.31251390,buy,2017-12-30T19:32:56.279000Z
4719250102,13280.00000000,0.02000000,buy,2017-12-30T19:32:56.279000Z
4719250104,13280.00000000,0.20139947,buy,2017-12-30T19:32:56.279000Z
4719251740,13289.99000000,0.01000000,sell,2017-12-30T19:33:03.078000Z
4719252072,13289.99000000,0.00256000,sell,2017-12-30T19:33:04.887000Z
4719252074,13290.00000000,0.01744000,sell,2017-12-30T19:33:04.887000Z
4719252574,13290.00000000,0.00256000,sell,2017-12-30T19:33:07.546000Z
4719252576,13290.00000000,1.05775904,sell,2017-12-30T19:33:07.546000Z
4719252578,13290.00000000,0.50658096,sell,2017-12-30T19:33:07.546000Z
4719252863,13293.30000000,0.00101103,buy,2017-12-30T19:33:09.242000Z
4719252865,13290.01000000,0.01500480,buy,2017-12-30T19:33:09.242000Z
4719252867,13280.01000000,0.05000000,buy,2017-12-30T19:33:09.242000Z
4719252869,13280.00000000,0.03860053,buy,2017-12-30T19:33:09.242000Z
4719252871,13280.00000000,0.02000000,buy,2017-12-30T19:33:09.242000Z
4719252873,13275.00000000,0.01500000,buy,2017-12-30T19:33:09.242000Z
4719252875,13271.65000000,0.00200000,buy,2017-12-30T19:33:09.242000Z
4719252877,13271.65000000,0.40000000,buy,2017-12-30T19:33:09.242000Z
4719252879,13271.65000000,0.70973033,buy,2017-12-30T19:33:09.242000Z
4719252881,13271.00000000,0.04000000,buy,2017-12-30T19:33:09.242000Z
4719252883,13270.12000000,0.03500000,buy,2017-12-30T19:33:09.242000Z
4719252885,13270.00000000,0.02000000,buy,2017-12-30T19:33:09.242000Z
4719252887,13270.00000000,0.20326890,buy,2017-12-30T19:33:09.242000Z
4719252889,13270.00000000,0.01000000,buy,2017-12-30T19:33:09.242000Z
4719252891,13270.00000000,1.48977413,buy,2017-12-30T19:33:09.242000Z
4719253287,13280.01000000,0.01126700,sell,2017-12-30T19:33:11.064000Z
4719253305,13280.01000000,3.75566823,sell,2017-12-30T19:33:11.409000Z
4719253500,13280.01000000,1.25665860,sell,2017-12-30T19:33:14.213000Z
4719255020,13280.01000000,0.00010000,sell,2017-12-30T19:33:31.323000Z
4719255022,13280.01000000,0.07976230,sell,2017-12-30T19:33:31.323000Z
4719255024,13280.01000000,0.03000000,sell,2017-12-30T19:33:31.323000Z
